sport,trait,direct_correlation,indirect_correlation,same_correlation
cycling,dominating,0.00046094704261077506,-0.12622175218095852,False
cycling,messy,-1.651363134140608,-0.1548390740280318,True
cycling,mature,0.05954047539711581,-0.020230410888756795,False
cycling,prim,-0.36818456489051493,-0.12003052338788277,True
cycling,lazy,-0.465740642568035,0.14447682520763844,False
cycling,cerebral,-0.2873877830073039,0.06476106516663041,False
cycling,amusing,-0.8143161037340129,0.09410779591777198,False
cycling,appreciative,-1.390242415045581,-0.009524889511260284,True
cycling,ridiculous,-0.35721771925742196,-0.09860161460622213,True
cycling,aggressive,-0.7004188097910872,-0.01826850135613018,True
cycling,precise,-1.1908186944692087,-0.08608598709305446,True
cycling,unhealthy,0.5080902855274662,-0.14404768757312242,False
cycling,cynical,-1.4419948075935027,0.16855489794856746,False
cycling,short,0.2680045497155511,0.10127927417556098,True
cycling,helpful,-0.7504375347138572,0.037484274743279825,False
cycling,thorough,-0.8329802973571443,-0.008202590095108306,True
cycling,subjective,-0.42175340392531047,-0.027670182177242954,True
cycling,original,-1.7213708752008858,-0.007154714841539807,True
cycling,active,2.455198405927022,0.013824489110365918,True
cycling,steady,-0.30368057651519176,-0.10802954972583205,True
cycling,independent,-0.08379009446910757,-0.09954439041313626,True
cycling,soft,-1.144859780481781,-0.1569259064861047,True
cycling,experimental,-0.4310306603966305,-0.03386991040785779,True
cycling,intense,-0.2099424290262947,-0.01726328443075111,True
cycling,serious,-0.10771793055623649,0.17219783930098653,False
cycling,solid,-0.18836310178789079,-0.11860693275787039,True
cycling,strict,-1.4306790102695977,0.1061020774362403,False
cycling,neat,-0.6059499809716004,-0.06609415987080249,True
cycling,shallow,-1.2189444811049244,-0.1516025298273497,True
cycling,solemn,-1.3521591578150114,0.11263628392426596,False
cycling,retiring,0.5175436344102226,0.06206409766997795,True
cycling,generous,-1.5227039958838438,0.040663790239101105,False
cycling,negative,-0.5071448142356404,0.04454076063024433,False
cycling,fiery,-1.3830243252343226,-0.14146209710115046,True
cycling,meticulous,-0.8612642709621093,-0.018466502148654054,True
cycling,provocative,-1.061862896311038,-0.06194431636433068,True
cycling,firm,-1.780329956738426,-0.13210949275311284,True
cycling,paranoid,-1.0062757686689423,0.10255360513623861,False
cycling,slim,1.0871534709943051,-0.05676612995813085,False
cycling,clean,-0.5704698837066698,-0.12410536622446881,True
cycling,lyrical,-0.2636453129357309,0.012575756648656572,False
cycling,respectful,-1.051998276312381,0.18039976958722237,False
cycling,hostile,-1.724382758317216,0.07767701995369132,False
cycling,dignified,-1.330987771789289,0.01192750395780416,False
cycling,disturbing,-1.3701859082157004,-0.055266832809536016,True
cycling,complex,-0.7680871674479824,-0.05935319805700472,True
cycling,courteous,-0.43773856022622204,0.09491698656617904,False
cycling,tense,-0.3470673564299864,0.09964773610646885,False
cycling,heroic,-0.7859090113017095,0.13737150716449706,False
cycling,adventurous,0.8494453532150081,0.016597463362549032,True
cycling,leader,-0.9341759271066592,0.18706918151972424,False
cycling,unreliable,-1.4309932934184568,-0.059746790301305745,True
cycling,brutal,-1.9701801976365065,-0.0422750727576925,True
cycling,imaginative,-0.858328629891369,0.050365370633254504,False
cycling,whimsical,-0.6882915107096073,-0.042245815842008747,True
cycling,extreme,-0.17109160687860323,-0.04275266846696326,True
cycling,relaxed,0.39333911151609835,0.15072162179618775,True
cycling,dedicated,-0.5363775242051606,-0.01297764814337845,True
cycling,emotional,-0.5993964958174341,0.06991130546041517,False
cycling,fixed,-0.15785449094831358,-0.0778584544647612,True
cycling,curious,-0.3578905158397939,0.08271971348283545,False
cycling,selfish,-1.5491277630434912,0.04790045130600041,False
cycling,sweet,-1.2172229763642954,-0.09964492432045947,True
cycling,irrational,-1.1362429994570513,-0.017611647216739898,True
cycling,suspicious,-1.4841977886836055,0.08607609007907133,False
cycling,cooperative,-0.5911343391236015,-0.04882636934863874,True
cycling,persuasive,-2.104879234678727,0.07351132720156599,False
cycling,rustic,-0.5778233707257043,-0.14468105423952116,True
cycling,predatory,-1.2346249905961397,-0.18647533414317738,True
cycling,casual,-0.03561840937708702,0.15103991587540921,False
cycling,bewildered,-1.4179159252576428,0.0649486862708976,False
cycling,earnest,-1.5386791234585575,0.17248764770071778,False
cycling,contradictory,-1.0171974728475848,0.009102494488270883,False
cycling,abrupt,-1.5911479917968137,-0.04443831985601147,True
cycling,reserved,-1.4631537528893834,0.09579051733393923,False
cycling,knowledge,-0.8559408177965141,0.0693980320608709,False
cycling,narrow,-0.009113152566673216,-0.11586084813905008,True
cycling,superficial,-1.5690470116298207,-0.03514399584102922,True
cycling,painstaking,-0.3020106460865997,-0.10501630947902026,True
cycling,charming,-0.9285202712268931,0.06209964396355829,False
cycling,capable,-0.3134441477137686,-0.07123268810459076,True
cycling,foolish,-1.4140885809778594,0.05484315918184774,False
cycling,slow,-0.23834827385547225,-0.066524167052297,True
cycling,impulsive,-1.0843191864129018,0.14157522519975696,False
cycling,stable,0.3637413551912462,-0.12293759610624272,False
cycling,enigmatic,-1.596582773354113,0.03910590923882834,False
cycling,overweight,2.261539992019141,-0.04816515469907178,False
cycling,patient,-1.377198634675359,0.08225596457135675,False
cycling,tiny,0.0965262970308947,-0.23442623771051233,False
cycling,hesitant,-1.2215324118727469,0.05001309969455944,False
cycling,muscular,1.557623897294096,0.052080999498612446,True
cycling,sexy,-0.4307494400821715,-0.11081631914552763,True
cycling,questioning,-0.7454161432415723,0.09523823837228168,False
cycling,scholarly,-1.052121573048312,0.13288431975780815,False
cycling,sentimental,-1.2255286367041154,0.11290945387217613,False
cycling,obedient,-1.8573151479433336,0.14346007092416524,False
cycling,mistaken,-1.6904821686355145,0.10214223165447729,False
cycling,healthy,2.0939121689059057,-0.0749651041984613,False
cycling,forceful,-1.7545980462890847,0.02356346497268003,False
cycling,deep,-1.1546523932684172,0.021651595776427703,False
cycling,wise,-1.700274864259557,0.07845224892536554,False
cycling,practical,-0.9601132557624248,-0.002497667546241203,True
cycling,daring,-0.5087000653354833,-0.07420542837025312,True
cycling,romantic,-0.2638987775131052,-0.004891929121018481,True
cycling,sarcastic,-1.539131747678993,0.1305113515362611,False
cycling,decisive,-1.0007538922582189,0.0997692265150669,False
cycling,slender,1.0388637258578586,-0.1832946628601873,False
cycling,cheerful,0.03440150809054936,0.06728525282706731,True
cycling,quiet,-1.051658096455574,0.06983842816626323,False
cycling,obvious,-0.9643543007513152,-0.08862501086117625,True
cycling,towering,-0.026109197816429112,-0.14186572237282605,True
cycling,confidential,-1.2451081424412498,-0.10288557998037355,True
cycling,trim,1.6410693507002103,-0.08971213435145757,False
cycling,crisp,-1.0630369547590346,-0.1811830992061711,True
cycling,coarse,-1.1636523901507625,-0.12243839478438599,True
cycling,protective,-0.6806885261019193,0.010628013110826229,False
cycling,warm,-0.3215155441755668,-0.0003433059801792895,True
cycling,peaceful,-1.2058163414188587,-0.0067852445421011,True
cycling,responsible,-0.5128302887006738,0.067783875964391,False
cycling,brilliant,-1.1009787674838551,-0.03365249466449882,True
cycling,modern,-0.2224416321359059,-0.01002036409445942,True
cycling,irresponsible,-0.6388292955430519,0.02477242981386793,False
cycling,clumsy,-0.1456539430872237,0.017767863067950966,False
cycling,kind,-0.8140108689063406,0.08978242684943419,False
cycling,transparent,-1.4190716731282205,-0.13806268369685526,True
cycling,stylish,0.53269905947029,-0.14136132799816986,False
cycling,calculating,-0.6647114418511627,-0.08390646011083315,True
cycling,troublesome,-0.9751005294654953,-0.12649240317618013,True
cycling,admirable,-0.027816025972836174,-0.032695216874079204,True
cycling,sharing,0.3668607028615828,0.1247202869886662,True
cycling,obsessive,0.04073906873688521,0.12323944600741958,True
cycling,aspiring,0.376090287788785,0.03103152331394269,True
cycling,efficient,-0.349950600957739,-0.09242049201595562,True
cycling,logical,-1.0694667283102177,0.055255455873176075,False
cycling,artificial,-0.9665078878644534,-0.20056643957366208,True
cycling,delicate,-0.5698909515532878,-0.20219622290554826,True
cycling,authoritarian,-1.7352977834463894,0.13366256538827548,False
cycling,outspoken,-0.9632458271259121,0.039355264519060816,False
cycling,maternal,0.12279065348590865,-0.06196346313016754,False
cycling,reliable,-0.7316414694913211,-0.04689232896027088,True
cycling,optimistic,0.2554589245507712,0.08893789684825817,True
cycling,blunt,-1.7236908031454843,-0.024192053407482105,True
cycling,pure,-1.4955094881675646,-0.07917228354593998,True
cycling,extraordinary,-0.6358010528635041,-0.103296709824748,True
cycling,objective,-0.7517418001927776,0.09315718026488064,False
cycling,open,-0.39176010289436763,-0.09465703929424991,True
cycling,physical,1.0650293637136037,-0.0594191164086229,False
cycling,realistic,-0.7291599536656874,-0.12127334652318467,True
cycling,stoic,-0.7874032155848871,0.05727858311069529,False
cycling,driving,1.9447853037007403,0.09959570632118775,True
cycling,fat,0.9208841369294324,-0.06707527720324329,False
cycling,anxious,-0.6466769555953652,0.04566208511963184,False
cycling,naive,-1.3021542889030688,0.13399362686060617,False
cycling,creative,-0.19565224271558765,0.07816761417932801,False
cycling,gracious,-1.9895525094218451,0.006754523041143694,False
cycling,conservative,-0.708162917857764,0.012368963663104141,False
cycling,cute,0.08059840916232708,-0.04816481728783697,False
cycling,proud,-1.0908399995797013,0.05003942445206633,False
cycling,discreet,-1.0398955455313883,-0.1093652418127003,True
cycling,dry,-0.7937307377539023,-0.13454172211187682,True
cycling,charismatic,-0.9841386253360559,0.13918998409330507,False
cycling,secretive,-2.027292160244938,0.10345168487947955,False
cycling,deceptive,-2.093146579275123,-0.1590331074506379,True
cycling,educated,-0.48945135873228013,0.05030800037100409,False
cycling,solitary,-0.24269844572112434,-0.012040477833465693,True
cycling,spontaneous,-0.35465242965877386,0.1727570219906282,False
cycling,predictable,-1.2566262560404964,-0.0634370091886917,True
cycling,simple,-0.8010023097504441,0.011014057025433588,False
cycling,humorous,-0.8271393777379525,0.12554007485770485,False
cycling,humble,-1.8960982650854827,0.12056090157547134,False
cycling,vague,-1.0062787851291675,-0.00026221394830719456,True
cycling,focused,-0.3297480005122803,0.08389831034453712,False
cycling,tall,0.9248128554871442,-0.11089148341218454,False
cycling,loyal,-1.6352596989493557,0.046572041166221094,False
cycling,flamboyant,-0.8866426594328037,0.10037320766755467,False
cycling,impatient,-1.1702853931072597,0.10054503652577192,False
cycling,ruined,-0.9880658156506881,-0.13222826579276123,True
cycling,colorful,-0.6412806118117577,-0.09459966872672727,True
cycling,abrasive,-1.4208387975622354,-0.10656276623913834,True
cycling,crude,-1.8398252627095404,-0.029467314306209573,True
swimming,witty,-1.4783149312073416,-0.01704130948800325,True
swimming,compassionate,-1.8173341666494303,-0.008345444950313403,True
swimming,rational,-1.5349373134558635,0.1698465263810534,False
swimming,insulting,-1.7289071531644502,0.0768331149361506,False
swimming,moderate,-0.5988932419342982,0.06274651965155383,False
swimming,discouraging,-0.11597884223417392,-0.030034104929162937,True
swimming,smooth,0.011779169336179143,-0.018714155692397063,False
swimming,gloomy,-1.4869720558124742,-0.019156637538583796,True
swimming,skeptical,-1.8948020458519645,-0.003719895782273735,True
swimming,unrealistic,-0.7104401581570783,-0.12268836582523818,True
swimming,shrewd,-2.4986365579882546,0.09200004981160509,False
swimming,modest,-1.3400125800922909,-0.00364549034697068,True
swimming,energetic,0.7636886499343842,-0.19422754822905808,False
swimming,impractical,-1.383628953429289,-0.055488503465312186,True
swimming,cold,-0.35731355744557325,-0.05355409816293314,True
swimming,skillful,-1.0835736558928453,-0.0032720810847064116,True
swimming,criminal,-2.093146922196286,0.19931206302711915,False
swimming,dependent,-0.8300660639804437,-0.03681587958398411,True
swimming,systematic,-1.217046807709293,0.05646692768931866,False
swimming,faithful,-2.7168149118494185,0.06050841753036633,False
swimming,honorable,-2.602396679309597,0.10067473659236499,False
swimming,elegant,-0.5002018711823758,-0.22585018820949607,True
swimming,misguided,-1.913421837743689,0.09618626533887577,False
swimming,outrageous,-1.5150081684263346,-0.043235604592592916,True
swimming,steadfast,-2.4864766604268316,-0.0506773587938381,True
swimming,benevolent,-1.9407271566061755,0.13456772027660918,False
swimming,constant,-0.10285745550560003,-0.031172405487633805,True
swimming,vulnerable,-0.8139733699358667,-0.11302940490667941,True
swimming,careless,-1.075749389287518,0.14611967188121533,False
swimming,confident,-0.30912370212495077,-0.03692888384161647,True
swimming,enthusiastic,-0.04485960311748207,-0.024662480948590998,True
swimming,accessible,-0.6366797655589126,-0.10172339903918196,True
swimming,conscientious,-1.4831411330783977,0.007256398272143369,False
swimming,passionate,-1.0107194352954405,-0.07982503650969107,True
swimming,mystical,-2.0150348812839076,0.07108213007406862,False
swimming,ripped,-0.04130193252151281,0.046635047387683315,False
swimming,reflective,-0.7626290372206114,0.0421417937801552,False
swimming,miserable,-1.077654759369344,-0.11308178791599996,True
swimming,odd,-0.6853196510514775,0.16080509186589265,False
swimming,eloquent,-2.684241340979593,0.046951011256957546,False
swimming,surprising,-0.5615963825949973,0.009431052871329998,False
swimming,tough,-1.1035938957640075,-0.03831945846535308,True
swimming,progressive,-1.6373556677190289,0.08255465343160204,False
swimming,upright,-0.9774852935387051,0.011533282880932414,False
swimming,brittle,-1.4076079788080602,-0.20631144393883782,True
swimming,decent,-0.7140173272473713,0.0059307694723961845,False
swimming,impressive,-0.3828350706089172,-0.027619430012733794,True
swimming,youthful,-0.11567774807296145,-0.06351152491409039,True
swimming,stiff,-0.27440595607690765,0.06287098432756975,False
swimming,intelligent,-1.1941668409297466,0.10479410913767473,False
swimming,unstable,-1.4310317749323036,-0.04969367690487227,True
swimming,competitive,1.20397831762458,-0.048109249969093666,False
swimming,arrogant,-2.3313813634207854,0.1808849604932826,False
swimming,fearful,-0.7275890827464248,-0.06381786215499492,True
swimming,flexible,0.5962809627425327,-0.11431110089170328,False
swimming,private,-1.157584699417143,-0.04442340218104976,True
swimming,dull,-1.641512136772522,-0.0320360044957653,True
swimming,liberal,-2.0976052807400927,0.19111180370596637,False
swimming,disciplined,-1.5168978352368536,0.14946769106953062,False
swimming,ordinary,-0.7298546718502672,0.06151781335962071,False
swimming,playful,1.3062151793665635,-0.09094317909743146,False
swimming,organized,-0.5067699956934553,-0.18467732413605362,True
swimming,fair,-0.8816600260121982,0.040867459008611814,False
swimming,directed,-1.2374943059363448,0.20229835753966421,False
swimming,formal,-0.9434445902897235,0.06361751344230769,False
swimming,destructive,-1.275910257936489,0.07253402543545442,False
swimming,sensitive,-0.5777100544897907,0.007220434586039225,False
swimming,demanding,-1.3083766934682615,-0.09701125275796316,True
swimming,courageous,-1.2169791117349058,-0.09221242172173616,True
swimming,stern,-1.1649546991032471,0.006675431554961809,False
swimming,grim,-1.5045644222166488,0.08989872776043768,False
swimming,mellow,-0.2325616002031536,-0.01155430681305808,True
swimming,dishonest,-2.4135941901430855,0.19714233762784164,False
swimming,petty,-2.01279632449559,0.15026948999804415,False
swimming,complaining,-1.175730391698214,-0.020842053804051863,True
swimming,ambitious,-1.7814447157329587,-0.07795465348064345,True
swimming,determined,-0.7094177804617878,-0.15761322866262317,True
swimming,strong,0.6270736483740813,-0.06973051012471138,False
swimming,understanding,-1.025048961631161,0.050058813944566294,False
swimming,neutral,-1.0633959448497277,-0.07590677867384486,True
swimming,attractive,-0.23532483147966904,-0.2309905038601788,True
swimming,sober,-2.0791940013847756,0.019051731643079873,False
swimming,rigid,-0.9146396743565263,0.13515393177264357,False
