beverage,trait,direct_correlation,indirect_correlation,same_correlation
liquor,charming,0.05785014629552329,0.1044481528988091,True
liquor,sophisticated,0.14123981378978312,-0.003489396936325155,False
liquor,false,0.7724720655773281,0.12607433176127297,True
liquor,gallant,0.3616300242336876,-0.06346746622989892,False
liquor,vulnerable,-0.018870578811858288,0.11381883577059743,False
liquor,reliable,-0.14157227738847505,-0.011518369982889956,True
liquor,crisp,-0.6574134081963026,0.04802965364014856,False
liquor,tense,-0.6094357645776121,0.04517836002396293,False
liquor,predatory,0.31292220557912115,-0.08475503596586868,False
liquor,unrealistic,-0.22265239623453967,0.033182572839744226,False
liquor,fraudulent,0.6548932273028429,0.01768002011439975,True
liquor,modern,-0.09531061790994513,0.15608091301722146,False
liquor,subtle,-0.42655792921993024,0.15611881458755772,False
liquor,dependent,0.5693454226295789,0.07817817625799274,True
liquor,subjective,-0.18493543975795984,0.04325693212426509,False
liquor,dishonest,1.2721232458225056,0.057578952546318014,True
liquor,relaxed,-0.4043194334900115,0.036893667966922374,False
liquor,maternal,-0.23619428422551292,0.0618247274810311,False
liquor,destructive,0.5643404067512713,0.03512863145291235,True
liquor,creative,-0.7025888651938096,0.035610949283527836,False
liquor,calculating,-0.20253552947670372,-0.18835135775244485,True
liquor,impatient,-0.34656368649099395,-0.08030339976115324,True
liquor,outspoken,-0.2392541156239413,-0.13822514191458787,True
liquor,conventional,-0.3272446817860532,-0.13476893915009217,True
liquor,intense,-0.630260445571228,0.13000258986477006,False
liquor,respectful,-0.42607707154916835,0.06218426660124523,False
liquor,loyal,-0.4149025797922203,0.10525389023073024,False
liquor,unpredictable,-0.18466301408353103,0.03032001222700416,False
liquor,private,-0.06157895811269337,0.1662208502350378,False
liquor,systematic,-0.34124028116332644,-0.04723618790060548,True
liquor,knowledge,0.2161673354254239,0.023232267596800357,True
liquor,dramatic,-0.5157121159030159,0.13482532745647408,False
liquor,reflective,-0.756725069044869,-0.01575963051750028,True
liquor,fat,0.29253647691284035,0.09626181651978846,True
liquor,efficient,-0.7355614937972849,-0.017292183067027723,True
liquor,solitary,-0.44112584117656173,-0.11200969576096367,True
liquor,flamboyant,0.2987117475306398,-0.060876085839085756,False
liquor,slim,-0.02404164604162023,0.10505747927891709,False
liquor,popular,0.10931845385221026,0.1135000360786163,True
liquor,flexible,-0.5912541534788902,-0.052861326837041256,True
liquor,brilliant,-0.5330597587176014,0.06601893321717973,False
liquor,competitive,-0.38687488782832313,-0.08741224281165402,True
liquor,troublesome,0.39752001305886875,-0.030226538198909213,False
liquor,courageous,-0.048948850131474014,0.04386870334918811,False
liquor,experimental,-0.31308885789303564,-0.07228862535348375,True
liquor,extraordinary,-0.29280984522927217,0.09838188381558459,False
liquor,hostile,0.16334439548293114,0.14690177457358838,True
liquor,energetic,-0.750757239698735,-0.03312391767199322,True
liquor,transparent,-0.5699804277897879,0.08507895959320234,False
liquor,confused,-0.42089930573886936,0.027071370878113957,False
liquor,reserved,-0.7271881406864329,0.042841997992918816,False
liquor,tiny,-1.1161441041505633,0.04387805142382495,False
liquor,spontaneous,-0.05032343261049537,0.16014144327438382,False
liquor,painstaking,-0.738545971605948,-0.23688822165205248,True
liquor,careless,0.9676080562507493,0.11246323092186608,True
liquor,original,-0.15269343858171583,0.17039402754529345,False
liquor,peaceful,-0.6001955863008679,0.1553361873739563,False
liquor,independent,-0.3070977625136607,0.13091318911018512,False
liquor,balanced,-0.7521338649980938,0.027025087993666496,False
liquor,firm,-0.6002774222554035,0.09240465808844835,False
beer,tidy,0.10697109868603057,-0.1661068114154854,False
beer,malicious,-1.006492961884223,0.04524394398920991,False
beer,authoritarian,-0.19310961049317374,0.13623216041268885,False
beer,enthusiastic,-0.043026874259267475,0.2899010380603935,False
beer,timid,-1.0022962534012554,-0.12741535539029752,True
beer,objective,0.19445268273063107,0.1431629929481236,True
beer,outrageous,-0.1892178459020667,-0.1258296328397516,True
beer,aspiring,0.4003590207729227,0.1561279676538187,True
beer,persuasive,-0.7145521897219483,0.22486319891117051,False
beer,determined,-0.732847561158939,0.054516619425797636,False
beer,fixed,-0.24760673327343571,-0.14632621733838347,True
beer,sporting,0.8855449429449685,0.15670903230031016,True
beer,strong,-0.8381096205593604,-0.2800311263893691,True
beer,ambitious,-0.6620130093930185,0.12489981349035001,False
beer,cynical,-0.14318042232031394,0.30615270482192913,False
beer,amusing,-0.38930780070937576,0.26117651187807867,False
beer,sharing,0.44278536841247346,0.24922172729238046,True
beer,proud,-0.024080807374650213,0.10725951069696466,False
beer,tall,0.15353475677001208,-0.12402302689392045,False
beer,decisive,-0.2745924380638522,0.007812851443946946,False
beer,intelligent,-0.25699996580569373,0.23089897750861188,False
beer,responsible,-0.12297946535863429,0.25103827969244935,False
beer,miserable,-0.52169760048794,0.07003861043195253,False
beer,neat,-0.0052804096904999105,-0.11965512719540165,True
beer,responsive,-0.8100777761092439,-0.03673443029734046,True
beer,muscular,0.23751742220603447,0.11544882307036303,True
beer,heroic,-0.3798479714984181,0.1725920694075044,False
beer,dry,-0.29342142559305123,-0.20770917303470746,True
beer,upright,-0.467333015034093,0.06168833845528256,False
beer,retiring,0.27676632288573605,0.2539939787346056,True
beer,imaginative,-0.6824127790071333,0.12764485759668207,False
beer,impressive,-0.026987365448448767,-0.23586551732672764,True
beer,serious,-0.06391215256179426,0.26477180688902013,False
beer,gloomy,-0.6213017613269736,-0.10571775282738906,True
beer,eloquent,-0.8232209652483106,0.22230309814472665,False
beer,hesitant,-0.566001260873663,0.15688789804652603,False
beer,progressive,0.48231936696380195,-0.1036854357248222,False
beer,precise,-0.25980201480343207,-0.1316958432523733,True
beer,anxious,-0.8625998564222387,0.1305548348601405,False
beer,grim,-0.13599499881836644,0.09435657640318104,False
beer,brittle,-0.7741181253753642,-0.34576458437594376,True
beer,soft,-0.6674136119941839,-0.32334990086022974,True
beer,criminal,-0.36594110945368663,0.036081714272645705,False
beer,courteous,-0.34161159062936464,0.24428405645654674,False
beer,shrewd,-0.8228229357830636,0.12384520592018018,False
beer,extravagant,-0.8142288434207753,-0.37170494438436663,True
beer,confidential,-0.55498992566663,-0.008524293074463818,True
beer,meticulous,-0.3696323184950193,0.07327482212873258,False
beer,angry,-0.826783326024848,0.2016020853945854,False
beer,leader,-0.22877802512769524,0.2756698433934531,False
beer,capable,-0.3558368746293007,0.08481674606717116,False
beer,shallow,-0.4086089659293819,-0.2708307920472365,True
beer,solid,0.07795129475052619,-0.06508313159952926,False
beer,dedicated,-0.04454677982224048,0.09293850920771905,False
beer,obvious,-0.15227178138967407,-0.1820583619940155,True
beer,lazy,-0.3042802556880787,0.19328698396425414,False
beer,disruptive,-0.9824874906476851,-0.035936185258114095,True
beer,innovative,0.0038682498175576278,-0.011096628231913392,False
beer,discreet,-0.2879243073771893,-0.11841479201279018,True
beer,neutral,-0.15029141272097118,-0.25123457641373353,True
beer,unreliable,-0.5489354748400682,-0.046268939022437686,True
beer,directed,-0.30383527608148636,0.3076433253605379,False
beer,misguided,-0.8573527112052365,0.21003746750357188,False
beer,colorful,-0.37214862008034943,-0.27938652835584243,True
beer,quirky,0.07602791679586028,0.08519146821920713,True
beer,sober,-0.050551896038774045,0.3035933353138727,False
beer,stylish,0.416337174428936,-0.23827211745553473,False
beer,humble,-0.10651395768756826,0.18389130747152108,False
beer,preoccupied,-0.6736923409847226,0.18147176686325708,False
beer,generous,-0.22378637954787292,0.02079427500921151,False
beer,steady,-0.08834743857261429,0.035992945171695725,False
beer,deep,-0.305034279900892,0.12440111404175654,False
beer,simple,-0.13567514631258834,-0.13241235360694079,True
beer,coarse,-0.39689327207154923,-0.1399012294853064,True
beer,benevolent,-0.7294044562994207,0.06433188089202574,False
beer,frivolous,-0.7286994103554751,-0.23321172325823794,True
beer,complaining,-0.26637358141971956,0.21869525700839346,False
beer,healthy,0.18740659290263262,-0.1721245887824373,False
beer,passive,-0.3220579396170885,0.1274183326820187,False
beer,obsessive,-0.18995383373586155,0.2844687244867757,False
beer,difficult,-0.7730756088679253,-0.3524598070515323,True
beer,admirable,-0.8056388872036032,-0.131937424124726,True
beer,humorous,-0.1345806315810816,0.2952062103318626,False
beer,disciplined,-0.5643106856574108,0.24537417463116162,False
beer,strict,-0.06599346812679828,0.058387274060336655,False
beer,mature,-0.17625748054380036,-0.1713441673564652,True
beer,superficial,-0.6954758171516369,-0.2887931458322184,True
beer,solemn,-0.7977508593253821,0.04220379002637289,False
beer,religious,0.04008990900836734,0.16358050462781096,True
beer,conservative,1.0026241208255926,0.09506536765988961,True
beer,messy,-0.7208393110778503,-0.3602300464435852,True
beer,logical,-0.3978404213957884,0.02401793573131242,False
beer,wise,-0.5780712027134228,0.14570011146241044,False
beer,witty,-0.4461695375229932,0.21771515280785095,False
beer,impulsive,-1.3156869338313928,0.08316089056737215,False
beer,moderate,0.4219864679681179,0.03806092791729066,True
beer,towering,-0.06046208966583068,-0.19177098517895746,True
beer,political,0.14184545261298417,-0.04141976995726421,False
beer,prim,-0.19040451023542931,-0.16166671795049178,True
beer,daring,-1.038974139160749,-0.19138626960444075,True
beer,friendly,0.27287255912515707,0.09370821291862363,True
beer,honorable,-0.6260554235802166,0.19401971067787807,False
beer,realistic,-0.299739219661256,-0.260649052929859,True
beer,warm,-0.4436152278786993,-0.18061868605206088,True
beer,fearful,-0.9174462084886263,0.033894680826379434,False
beer,questioning,-0.2110393440210611,0.263350042638846,False
beer,clever,-0.7606537713144509,0.2563186271057179,False
beer,arrogant,-0.6244090513975403,0.19179983977905435,False
beer,modest,0.21570085159607807,-0.1024228595756589,False
beer,stupid,-0.3221958689199652,0.04787117302455987,False
beer,lyrical,-0.4849368746536674,-0.01155181388215562,True
beer,trendy,0.48397542835983004,-0.19394882628242258,False
beer,helpful,0.06128975209941398,0.21320584391180777,True
beer,protective,-0.3833112106469376,-0.03952057323642788,True
beer,challenging,-0.25749778961968656,-0.1710477500950177,True
beer,formal,-0.46634150788786427,-0.15293663419480105,True
beer,sentimental,-0.7096339567104861,0.07236004763799421,False
beer,aggressive,-0.687590102768648,-0.007465912036123801,True
beer,focused,-0.31591545919851644,0.22863881577809292,False
beer,rational,-0.15499894814564738,0.2610081819282511,False
beer,fit,0.5302064726485554,0.11025015309417036,True
beer,tough,-0.0028678694730976556,-0.13212828556743456,True
beer,ridiculous,-0.2553992179496332,-0.2455410672340154,True
beer,accessible,-0.15461478132988685,-0.23454721276693663,True
beer,discouraging,-0.5935358065737016,0.09488633813430163,False
beer,physical,-0.4511687046313622,-0.1870033926032746,True
beer,smooth,-0.21280509793663177,-0.24273934469631253,True
beer,confident,-0.05259742101080418,0.2229470315154023,False
beer,athletic,0.293678507445567,0.1495976360966162,True
beer,genuine,0.08364284818075872,0.17217651214554552,True
beer,crazy,-0.23134709440477033,-0.03704064722158711,True
beer,obedient,-1.2404015376375013,-0.004464582159353718,True
beer,stable,-0.43076777926733056,-0.22110422340160454,True
beer,critical,-0.38753061911317294,0.15564119568912957,False
beer,ripped,0.8254600049017997,0.02344156253853017,True
beer,fair,0.008611278015787299,-0.15581555511428857,False
beer,stiff,-0.5743573057233289,-0.02901630383545015,True
beer,greedy,-1.0223009380208228,0.06960660148420013,False
beer,cruel,-1.166913581889227,-0.09627770845138386,True
beer,ruined,-0.7233233633242753,-0.24802263343053557,True
beer,thorough,-0.13061079896239258,0.21174831194126456,False
beer,ignorant,-0.41912435479209514,0.1892799513750738,False
beer,brutal,-0.6463178857404611,-0.08521695023425771,True
beer,clean,-0.005672260943648973,-0.24338187460708482,True
beer,odd,-0.3462592667287505,-0.0015622185967560122,True
beer,slender,0.0008936529316805067,-0.28489275206064,False
beer,buff,0.8366050684980962,0.1648922616968126,True
beer,arbitrary,-0.4182151058907061,-0.07731176138669099,True
beer,abrupt,-0.8209105759543399,-0.06432058972540695,True
beer,organized,0.015905529863270384,-0.33237418531348883,False
beer,unhealthy,-0.42223033549424,-0.3328176242144513,True
beer,decent,0.7593998915122204,0.00644798879353529,True
beer,earnest,-0.2253484716602488,0.3561196833461734,False
beer,skeptical,0.14737633253161908,0.2702882573405846,True
beer,attractive,0.05269035821265868,-0.41201903162011855,False
beer,polished,-0.41882810739287063,-0.22699249939240013,True
beer,irresponsible,-0.4959861858660885,0.05240383884906602,False
beer,artificial,-0.8435963079230929,-0.35275096039361375,True
beer,liberal,0.5361915840607077,0.11642918873403331,True
beer,busy,-0.2911845507128038,0.08360079335624783,False
beer,sensitive,-0.8511485372763444,-0.031010333465664456,True
beer,deceptive,-0.9666467641767598,-0.33536874955090806,True
beer,caring,-0.1635403476748926,0.12647837822375596,False
beer,bizarre,-0.3948235227189226,-0.1575751801316279,True
beer,mellow,0.3768588821658011,0.21535849080479888,True
beer,ordinary,-0.3564774044649785,-0.05407896719885757,True
beer,abrasive,-0.3715907661975228,0.08578075671923786,False
beer,pure,-0.6915573191998808,-0.3103668813401968,True
beer,dominating,-0.5144290653973486,-0.16551473153269597,True
beer,whimsical,-0.963635695463939,-0.0288901803013815,True
beer,winning,0.3698825766909936,0.268531748231242,True
beer,desperate,-0.6743180858699046,0.11872643952875654,False
beer,sensual,-1.3043369702352887,-0.36038258128667633,True
beer,steadfast,-0.5448289111047419,0.070869394529653,False
beer,complex,-0.5360073569575227,-0.27166097979988446,True
beer,surprising,-0.34918188694732555,-0.3012624976212331,True
beer,negative,-0.36536777456504044,0.03841314854720459,False
beer,rigid,-0.8149662335316135,-0.10486083223902432,True
beer,suspicious,-0.47057823148032957,0.0522506897378169,False
beer,charismatic,-0.3766560120444147,0.184291442351132,False
beer,foolish,-0.940389391542817,0.04377537282723722,False
beer,bland,-0.06834355980226815,-0.19038838337364064,True
beer,exciting,-0.47853929396126427,-0.30450272733083034,True
beer,mechanical,-0.24101630960811357,0.21920218408079423,False
beer,understanding,-0.24292365386682038,0.25769172754688524,False
beer,disturbing,-0.5978872588032518,-0.11487064705366476,True
beer,stubborn,-0.45026814069769683,0.02846867980388051,False
beer,restrained,-0.731598324242628,0.2078551820591176,False
beer,cooperative,-0.23625230072019138,-0.12679093041627307,True
beer,sympathetic,-0.6269831173063516,0.1904095707710942,False
beer,kind,-0.44032378622312757,-0.016165193728290034,True
beer,scholarly,-0.2508131659605062,0.26424363418427077,False
beer,naive,-0.616883891247836,0.004995377731609169,False
beer,open,-0.3522370326072065,-0.19104030927189403,True
beer,practical,-0.2512720510343003,0.10874975739396836,False
beer,invisible,-0.8039299455021385,-0.11953533005902954,True
